121	214.986		0.153248		2089349		12239
122	218.725		0.760097		2108130		12525
123	212.188		0.128742		2126350		12530
124	215.031		0.160735		2144814		12583
125	215.513		0.139314		2163319		12914
126	210.072		0.126528		2181357		12930
127	218.282		0.13657		2200100		13014
128	208.685		0.128561		2218019		13029
129	215.288		0.133501		2236505		13137
130	215.815		0.112406		2255036		13302
131	215.045		0.143622		2273501		13445
132	215.451		0.127442		2292001		13792
133	214.359		0.157794		2310407		13924
134	207.758		0.176849		2328246		13934
135	215.475		0.12374		2346748		14173
136	209.175		0.180308		2364709		14188
137	214.8		0.109621		2383153		14219
138	214.162		0.113463		2401542		14225
139	216.118		0.182044		2420100		14457
140	209.256		0.132332		2438068		14584
141	215.581		0.146171		2456579		14712
142	214.543		0.15055		2475001		14993
143	216.334		0.166052		2493577		15217
144	210.159		0.133835		2511622		15231
145	213.511		0.196114		2529955		15240
146	210.332		0.3371		2548015		15253
147	213.88		0.129708		2566380		15263
148	209.91		0.132271		2584404		15282
149	213.566		0.123435		2602742		15299
150	208.32		0.117692		2620629		15316
151	212.784		0.148737		2638900		15330
152	219.099		0.204936		2657713		15579
153	214.799		0.136331		2676157		15868
154	217.71		0.157354		2694851		16006
155	212.997		0.146311		2713140		16164
156	216.384		0.207437		2731720		16182
157	216.606		0.127798		2750319		16239
158	215.302		0.130395		2768806		16279
159	212.801		0.13509		2787077		16413
160	212.862		0.118385		2805356		16519
161	211.1		0.160204		2823482		16530
162	214.955		0.106511		2841939		16824
163	212.513		0.247631		2860187		16836
164	216.37		0.120214		2878766		17450
165	215.151		0.250188		2897240		17616
166	213.24		0.12712		2915550		17682
167	210.306		0.116772		2933608		17803
168	209.077		0.2231		2951561		17856
169	217.955		0.138766		2970276		17992
170	213.456		0.12836		2988605		18030
171	215.08		0.147321		3007073		18161
172	223.327		1.17743		3026249		18847
173	215.522		0.131392		3044755		18854
174	219.55		0.142251		3063608		18977
175	213.694		0.123435		3081958		19019
176	210.392		0.121961		3100025		19023
177	214.838		0.149303		3118472		19057
178	215.429		0.130422		3136970		19067
179	220.451		0.129163		3155899		19375
180	224.374		6.67189		3175165		19673
181	217.903		0.144595		3193875		19804
182	220.313		0.139763		3212793		20149
183	214.085		0.136057		3231176		20161
184	211.265		0.141423		3249317		20234
185	212.775		0.127129		3267587		20301
186	210.025		0.12385		3285621		20319
187	215.211		0.119597		3304100		20566
188	210.409		0.121461		3322167		20616
189	210.422		0.119447		3340235		20633
190	215.618		0.145714		3358749		20771
191	217.468		0.12614		3377422		21289
192	219.737		0.125274		3396290		21684
193	211.017		0.124833		3414410		21749
194	214.474		0.134872		3432826		21761
195	213.964		0.122157		3451198		21780
196	218.167		0.146252		3469931		21835
197	217.795		0.140751		3488632		21853
198	218.248		0.134345		3507372		21865
199	213.276		0.121798		3525686		21869
200	217.641		0.115087		3544374		22018
201	220.914		0.122952		3563343		22301
202	213.728		0.130443		3581696		22461
203	214.578		0.142029		3600121		22526
204	210.63		0.125489		3618207		22540
205	213.206		0.114123		3636514		22580
206	222.35		0.133654		3655606		22876
207	216.059		0.129818		3674158		23045
208	219.54		0.118005		3693009		23156
209	219.955		0.138528		3711896		23164
210	214.555		0.136646		3730319		23281
